path,pixel,S1,S2,S3,S4,S5,S6,multi
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10049_6455_88_14_hv.jpg,0.05801278799772262,0.0015368205728009342,0.0020007089944556354,0.0014196198433637619,0.0009664217883255333,0.0007820799655746669,0.0006676136428723112,0.0006357829435728491
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10057_8587_104_16_y8587.jpg,0.045132390409708026,0.0012652342673391103,0.0015885164961218835,0.0011117758578620851,0.0007792536169290542,0.000632660830160603,0.0005460233631310984,0.000523568963399157
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\1005_2867_278_0_vh.jpg,0.029931326024234296,0.0008475281822029502,0.0009930609900038689,0.0006646214169450104,0.0004206326848361641,0.00031435117707587776,0.00025276543892687186,0.000241456764342729
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\1005_2867_278_0_vv.jpg,0.027245835028588773,0.0007840188452973961,0.0009593765193130821,0.0006294031743891537,0.00038832852442283183,0.00028961109055671843,0.0002354600655962713,0.00022456598235294224
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10064_15790_147_21_vh.jpg,0.04914031587541103,0.001390958100091666,0.0017291486728936434,0.00122764827683568,0.0007995595689862967,0.0006094238138757646,0.0005041418538894504,0.0004816482192836702
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10064_15790_147_21_vv.jpg,0.05465739481151104,0.0015002112253569067,0.0018602060503326357,0.0012598420726135373,0.0008393585274461656,0.0006516395485959947,0.0005175153783056885,0.0004973358067218214
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10066_13968_190_32_vh.jpg,0.02994376663118601,0.0008607025491073727,0.0010967260110192,0.0007459719956386835,0.0004791871062479913,0.0003598289797082543,0.0002904440480051562,0.0002769828060991131
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10066_13968_190_32_vv.jpg,0.01236779522150755,0.0003574549831682816,0.000515942380297929,0.0003708435717271641,0.00027512410015333443,0.0002446695027174428,0.00022636845678789542,0.0002170689360355027
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10067_6040_143_20_vh.jpg,0.044628388807177545,0.00125934190582484,0.0015948072308674456,0.0011548454174771905,0.0008339421881828457,0.0006812007806729526,0.0005856355011928827,0.000556701369350776
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10067_6040_143_20_vv.jpg,0.05119557045400143,0.0014326542965136468,0.0017903521889820694,0.0011795962927863002,0.0008284338342491538,0.0006536704953759908,0.0005497469188412652,0.0005290608416544274
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10068_11195_216_44_vh.jpg,0.03377144932746887,0.0009750752244144679,0.0012704739230684936,0.0008823670039419084,0.0005918742157518863,0.0004951371345669031,0.0004403980972710997,0.0004197183152427897
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10068_11195_216_44_vv.jpg,0.02586100958287716,0.000736523128580302,0.0010374493664130568,0.0007976899796631187,0.0006213928398210555,0.0005308140942361205,0.00047518999635940415,0.00045431558828568086
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10069_13830_110_17_vh.jpg,0.06188941672444344,0.0016365184215828775,0.0021742269163951278,0.0015321254264563321,0.001011622662190348,0.0007548889319878071,0.0006061445688828826,0.0005823397950734943
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10069_13830_110_17_vv.jpg,0.04450131803750992,0.001137377612758428,0.0016552383080124856,0.0010731107089668513,0.0006756138696800918,0.0005660682654706761,0.00046869153156876565,0.000447691316367127
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10069_14804_190_32_vh.jpg,0.045384154096245764,0.0012602825416252017,0.001492233562748879,0.0009946227190084755,0.0006867384538054467,0.0005331789259798824,0.00043493664416018876,0.0004152614012127742
D:\2023_SARatrX_1\Pre-Train Data\500K\186K_notest\186K_notest\10069_14804_190_32_vv.jpg,0.024393335543572904,0.0007067846599966288,0.0009545479726511985,0.0006512872874736786,0.0004325986112235114,0.0003630911887739785,0.0003274750677519478,0.00031449849921045826
